title,description,url,published_date,publisher,keyword,bank,sector,text_for_sentiment,sentiment_compound,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label,source,collected_at
Kotak Bank partners Jyoti CNC for MSME financing - IBS Intelligence,Kotak Bank partners Jyoti CNC for MSME financing  IBS Intelligence,https://news.google.com/rss/articles/CBMikAFBVV95cUxOZUZhYTRWYkZZb2dZY044TUN5QUw4VGptNm9GTGtXazZ0OWxyaktCRDMyQmEteldWWk4xZ0lGMUhrMHJrOXFIRklzY3JNVV9Pbl9jVkdZNWx0eXh5MjVUbU14QjQ3djR6czJQS3Z3OXhLaHBmRW9KUUlZZzhGTHA3T0hjbi1QMzBKSk9MUmxsVUc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 18 Aug 2025 07:00:00 GMT",IBS Intelligence,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Bank partners Jyoti CNC for MSME financing - IBS Intelligence Kotak Bank partners Jyoti CNC for MSME financing  IBS Intelligence,0.7351,0.246,0.754,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank, NGO to refurbish 30 anganwadis in Karnataka - The Hindu","Kotak Mahindra Bank, NGO to refurbish 30 anganwadis in Karnataka  The Hindu",https://news.google.com/rss/articles/CBMi7wFBVV95cUxQSm04UWZBY1BBMW5qRmFzRmtHTmVRNFdwWEV0X3FxWDZaSFRrS1VscmJEQWwxU3l5UE5TckJtaE5vbE9KanI4bXRDWVJFTFRjM1hsWVdCUHFWUW10bXltTHgwcEZOYjZnVmdGZUlwdzVqVHB0eUlPM0ZGNnMzSkxOb29Fc0IwdjBQeFc3RkgzOHczOE1mNFdsaUtGQzhmRnVlNEY0bndjLWN6NWhIbzlHNzZaTjl4azVIU3F1S0RRX1NOd1ZtcVdmZm9ueE15SGFXNmsxLXFhSHBZb2h0VFBJbTVrYTNBTFZEMXhXRDZXSdIB9gFBVV95cUxQOHJFMDZsd3pXeDJkdW4tSU9nang3MnpqRjhXX3V6ZGhJVmNpblgwN01NdTN4R01WRzR6d1NBM2ROTzdHckQ3NmNqSm5kaDIwTmI0b2RhQlZ3OFVzMmdiYnhmd2s5UzkyZjBxTjdyZnNQTkt5NkJ4MTdhbHp6X0tyaDB2cGhBcVExNHRHVEV4WFpYa3liOEgtUkNmMktSR0xZLUZ2Qk8tc21JcHJoS1E1YlREYmpmc0MwZU1qUkVKT3dkbnJUa0RlLUpDS05PTC11LXFGV1dXcDZURTRQd0lDQ2Ytdl9JdE4wbnpNMzZrbEM2QjBUaFE?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 24 Sep 2025 07:00:00 GMT",The Hindu,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank, NGO to refurbish 30 anganwadis in Karnataka - The Hindu Kotak Mahindra Bank, NGO to refurbish 30 anganwadis in Karnataka  The Hindu",0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Bank Gains As Board Set To Review Stock Split Plan - Samco,Kotak Bank Gains As Board Set To Review Stock Split Plan  Samco,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOVHh3OVBfRDlHalNQbGNVTWVKWkRuR3FkWmxzQW41akhkWTNDNXlydjNjbXNkWG53RWlXWXh4U3hsR0R3ZElHZE9YQi1SVWpwb0dSeXY0RHpYVGRsUHRGTnluNURLdEpRQ3VHQm9oSG1lalJZMTh5eEg0cGZ6eUFfQlRfc3VWX29BSThLam9hTzBnMGhiUW1pZ2JhQ0xBVGFDUlh1MnJyRjlvQk9mUEJJem83ZEY2S3VGdzFCUEFQSTZla2VTcGRJbFByNVdOMzRnVGY0dWQxemlVSzNj?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 17 Nov 2025 08:00:00 GMT",Samco,Kotak Bank,Kotak Mahindra Bank,Private Banks,Kotak Bank Gains As Board Set To Review Stock Split Plan - Samco Kotak Bank Gains As Board Set To Review Stock Split Plan  Samco,0.5859,0.173,0.827,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank Considers First Stock Split in 15 Years Amid Q2 Earnings Report - scanx.trade,Kotak Mahindra Bank Considers First Stock Split in 15 Years Amid Q2 Earnings Report  scanx.trade,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQUjBGblFOUDQzeTRaTF9BNENwNnA4bEtIWHRqV3pEU3hlWDQ2d2xpb0s0c1pfLUhkWHJZM2FKQWt3b2xhQ2IwRU45ZFA2Y3dLdjZoTVhPQk1LZkJmVlByRHZqV0NIbEI0cDc3aE1EbjY2QmxrQTAzTmM5MEplUlk2RHJ2ZklQTHI2TnF6cFdBV1UzdFVRa25rNmR1djhfZ3JJMDlmVXI4QVJ2TjlfdGVkV3k1M3lmejJxdHU2NzNPNGdhUklmeVNQVmhxMU9ndlVWLWFTbEllY3pzRl80MjVWbU1R?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 17 Nov 2025 08:00:00 GMT",scanx.trade,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank Considers First Stock Split in 15 Years Amid Q2 Earnings Report - scanx.trade Kotak Mahindra Bank Considers First Stock Split in 15 Years Amid Q2 Earnings Report  scanx.trade,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank board to consider stock split proposal today - India Infoline,Kotak Mahindra Bank board to consider stock split proposal today  India Infoline,https://news.google.com/rss/articles/CBMirgFBVV95cUxOc2tYVWJwNWZ3VkRoVlBtVHZpSi12YVc2RXczZWdOX3pZYlNWWmp6Y1B1ekI5Z1MyNUo0V2duSHdVOWFQcGJYZ3dYRVdnM2xWOXpOcXdNblhJZmJ6X181dkNIazFTb0ZwMV9PazJEcFQzMHJiRi1BRmU4QU9xVUotb0V1dENoZ2VoWnBWblR3cUJrUE02LW1wQk5lZkxhTG90QjRtUUJ1NEEtQThIdmc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 21 Nov 2025 08:00:00 GMT",India Infoline,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank board to consider stock split proposal today - India Infoline Kotak Mahindra Bank board to consider stock split proposal today  India Infoline,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank board to consider stock split next week - Moneycontrol,Kotak Mahindra Bank board to consider stock split next week  Moneycontrol,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOTnhZTktZMUZweHNRaFZ6WC12VEtxcHRRRUdvM1ZzOEpNYUpWYUJ5OTlaaXJ2Wjg1c3dvSjJoVVhzM2RWczNLaTEwbHE5OHpDVkJqVzZDTi00YkhEVkRCS2E0VXp4SS0yZTJwN0dRV3RhNG8zX0VpTnA0TVZwMkkyMERIV1FkT0J6ZV9kamhGSmhmN1lYeTUzbFRaTVV2VDduRzR5blJIc1hmT3NXbTRWbS1jck1Tell5OXVwOXZqVUpYZ9IBxwFBVV95cUxNeTdVc0t5RXFmU3BwQ2g0cFpSbTlIMkxoVzdQYVFacFBqUEljcEZOUG12U3ZoSXFRVVM0Tzc3NFAxU2JqZlZPbGdDTGVxd2xmS0VmNTA1UFc1UDlsbjJEeEpCczdia3FScGluU2d1dWZBcVNYd1RXSEEtTldrRHBMZFRsLTlpdFFfTDJPY2hXMTEwU294cFhhUlBXcVlvM1QxSG43UklySkUycy1IRC1BcVhDdEFjU3lYWGt6eUkwU3prSkZpemg4?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 14 Nov 2025 08:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank board to consider stock split next week - Moneycontrol Kotak Mahindra Bank board to consider stock split next week  Moneycontrol,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank board approves 5-for-1 stock split - Moneycontrol,Kotak Mahindra Bank board approves 5-for-1 stock split  Moneycontrol,https://news.google.com/rss/articles/CBMitAFBVV95cUxQaTN1dEFkNFdzWG1BWlFydjZvUHQ1SFFGb3Z3UEpDNUhrc0ptTno2YjczWHZjVThEcEFWTWRvd3IyYmV2RzRjOWJMX3RxZi11anR4czhlY1BZYXVrMHA2VTZJRHZKbVlvaVdoZlM2T0t5YlVvdldKVkY0cjVxTnZvTlowQnl5dC1Bck9oNUp3RVlBd1czWW90akREMl95bWVVNmNXWEt4TV9qbDB5RG1ydnI2eUvSAboBQVVfeXFMUE1Ma1ljLUpPSG11S2pMaXJQdHV3N0NnbGhsTWRKZjUtWlc3aUFPMDNBYS1MLW54TlFKWDBqdnNoM3JZdnJ6WlBCRWlwTUNjd2w0RkI4cVZoWnZid2xnRVdGYXZBeW1uRF9DSzlrX3BQdkxGaTMxejFFb3l2MWlmMUZqNDZ6V2pTNTZoQlZzNFJHNktpWmNCM3UzUnJBYVp3SVVKd2VTTVR4bHhwTW1JTXBLOWxUbWNJeUJR?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 21 Nov 2025 08:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank board approves 5-for-1 stock split - Moneycontrol Kotak Mahindra Bank board approves 5-for-1 stock split  Moneycontrol,0.6597,0.241,0.759,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Bank Q2 PAT Falls 3% to ₹3,523 Cr - HDFC Sky","Kotak Bank Q2 PAT Falls 3% to ₹3,523 Cr  HDFC Sky",https://news.google.com/rss/articles/CBMilwFBVV95cUxQVkdkd0Z3d1U3ZmJMa3otaWE4dTg4YVpGcUdYbjBGN2thb2NZNEtTMTZaOEN1aThKWEpkT29iQVNILWpJTjhkSWg4ZEl3NHpkT0ZmMGVXRkI5YjkzelBQNERsNEkzel93My1zb1RZWGZ4YXRnd2tkQl8xaExHVkh3eElyV2pNUTR3bEs4VjA4Y0x6N0lkWS1F?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 27 Oct 2025 07:00:00 GMT",HDFC Sky,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Bank Q2 PAT Falls 3% to ₹3,523 Cr - HDFC Sky Kotak Bank Q2 PAT Falls 3% to ₹3,523 Cr  HDFC Sky",0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank To Levy SMS Alert Fee From December; Waiver For Select Accounts & Balances - News18,Kotak Mahindra Bank To Levy SMS Alert Fee From December; Waiver For Select Accounts & Balances  News18,https://news.google.com/rss/articles/CBMi7gFBVV95cUxOaDZySC1ycEdFY2lyZkRFOEo5RXhNTFBqaHFrc2NPNVZjSVRCS0lHR2tIUGdJRGt5V1B5RjVXSkRoVnhjSGctT0k3aU42SXRBQVllQnkzaDMtQ0x0MS1nOWxnTFRlZEpjWHdmYkswMnBpa3cwaHpacTEtanRONXQxX2k1YWd5SGRCQXNqd21lYzdqamJuNXEwaXFjazBXb0NVTTlDekV2MnFNNGU0d2hJT2lLTUNJZEx0SlF5YmotXy14ZXFCWTM3eW1IamNOVjhqNm5UNTE1WkdsRWttWEp4LUktOFZObG9uSklwUW9B0gHzAUFVX3lxTE9WSjg3ZlIxYnhIeFZabnNPT1hKWnRTQ3RKNko4UjQ2a2wtU3ZVMlNuUWVwS084dm9meFlkdTA0anp0aEU1bFBGQ3p3MG1TV2NlLXk5d2p5QS1vWS1FVDZPaDk4N2ZhYklfaXhXUVd2NU5TTmRoT3diQmNEbkZQWEdNT3Qta3dVMmo1SVI1REtMVXlHOGY3cWROdDZaeER4c1JTTmZVOFF1UkhndjluR1hVWGhoNGxDMURLeW5VX0d6RWJMbk1lamRzaktoYzlPRGxoMXZjaVhhbHhQeWstTlhnQVY3VVMySEpuSFM5cDZBTkE5QQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Tue, 11 Nov 2025 08:00:00 GMT",News18,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank To Levy SMS Alert Fee From December; Waiver For Select Accounts & Balances - News18 Kotak Mahindra Bank To Levy SMS Alert Fee From December; Waiver For Select Accounts & Balances  News18,0.5267,0.118,0.882,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank shares worth ₹6,256 crore change hands as SMBC plans an exit - CNBC TV18","Kotak Mahindra Bank shares worth ₹6,256 crore change hands as SMBC plans an exit  CNBC TV18",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOVktZdDQ3WUhwdGg0RjI5OEVyVXVtOFhtd1ByeTlrWFAwTDZxV2pfd2hQY0RGay1xSE05Wjd4YXk5ZXVHdzVhLU5Ed1FTVEpOV2lFSkhIM04xUkp0QmRYY21Ea3lNdXQ3YWh4QXVnQWFYN1JMZF9Zbkx6WXhoNEFKc1ZfZFFJSjU5Unk0TU5vWC1CaTQtYi1ibFBQNm42UTdoUHhhaFhjT3NHSUc0ZlZGN2hQWVhyS21HbjROVkp4eG5CX1ZHaTdqcmFoaUxiNFVnS1hUeVJn0gHbAUFVX3lxTE1raUlJaEpvUzFwbElEZVhRVkxXNUl3cE1kV2ZZSUc3TXd1RUFMdmNRaWNzNFIyUWttU2lsUzRJTE1zMkgtbUpxZ3RrSGUyTmk3dmw4OGdid0J3TGhYT1N6blVRaVpiQU5PMm41VUlJSEhIV214Sm9hZkttMllSbDZxYXM5UDEzVzBNR2hXazRuSjV5ZGMzeVhhVUllNXQzd3NTVnpGQVNyZ2hDcWI4UUJIanZMRW5iZkRzbFg0XzhHTVRsTEhnaWRKQW1DYTZQcXJmRjlMdjQ4YkhFWQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 10 Sep 2025 07:00:00 GMT",CNBC TV18,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank shares worth ₹6,256 crore change hands as SMBC plans an exit - CNBC TV18 Kotak Mahindra Bank shares worth ₹6,256 crore change hands as SMBC plans an exit  CNBC TV18",0.7351,0.22,0.78,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank, the house that Uday Kotak built—from ₹30 lakh to ₹4.2 lakh crore | Business News - Hindustan Times","Kotak Mahindra Bank, the house that Uday Kotak built—from ₹30 lakh to ₹4.2 lakh crore | Business News  Hindustan Times",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQd2NzandyYmdFSEJadHhRWlk2XzJEWEkySmoxbUpsLTVNZTVQLUFjOG95MUVhdU5FbDdiR19qak04S0V5QkNPQW55a3RkYmVCSDJFMTd5VVJlM2I0WkRoYzFyUWJqNU4wMGpkMFdJRUFRa1gzcGNOWi1TbWJnWG9wNWE0UGpUNGxkcDNKbnVJRlFoV1FXZkU1Q3NnYkJNUTI2bkN1SExwVEJBZXBrY3N2V3QwcTlnVFQzUDBRQld3bV9uZ0t6YUQwaWQxWWhlaDg0Z1lqUW5GLW5hTXF4QkxNStIB5gFBVV95cUxNcHhnM2pIczZQVFJkaG8wMEJYSDFyRW9JSXJBRFB6MnNWbjNlZ3FDM3V4Y3NsS2F3RXlsSXRUeFpvWnc5bmMyQW5PSDVtNzV2Q2ZKUkloSjdTVzBueEhfS1V3RE90REJqZFVjQnEtNGhJblc1dWxJQm4tZzg1Q3NmbFZzdU0tQzVZSVVIYWhvUEl4R19Rb3hMWlphT2dUdEtheUxIRDdtcERmeTEyWXlTdTR4S1I0elREdERXWW0teGY4U0hPeVFEbUVQc1hZVnZlYXpFakJSVFNfNUhjdElzY1V5UTVvdw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 21 Nov 2025 08:00:00 GMT",Hindustan Times,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank, the house that Uday Kotak built—from ₹30 lakh to ₹4.2 lakh crore | Business News - Hindustan Times Kotak Mahindra Bank, the house that Uday Kotak built—from ₹30 lakh to ₹4.2 lakh crore | Business News  Hindustan Times",0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
"US citizen residing in Mumbai cheated of 2.7cr, sr bank mngr to be booked - Times of India","US citizen residing in Mumbai cheated of 2.7cr, sr bank mngr to be booked  Times of India",https://news.google.com/rss/articles/CBMi3wFBVV95cUxQZ3FsaWhZYk1DTy1HTUdDdmFBYkxVNFhYaGM1TS0xNmtoOTdvRXV2Y1llaWpzdk56SE9KSkVSMzhVTXpielV6Y3RMaTF1eXNiUXRCbWlTZXdDNXNZRkpHZndMaVQ4ZGI2ZlllSk5oSTV2Z2kwczFlWmNKeTRQWEJaajgyWlhORmFmd1czS20tNDU0dTBRb1BFbEdYYzlyN0lVTjIyUnhyNEdObTAxaFcydEpoOXRZZXZlaHd5STgzUU54WS1LSExETk1ZakY0UTlCT2djSG4zTVFLUnBGbURZ0gHkAUFVX3lxTE1EcmV1TEQ4NFJsSWZHeG5PNkhfRmQzMXFTUGI2c09iWWZKUlRCaWFXQW1YelpBM1JYdVdZd0J3dVNJVzlOYXJORUNNdGRHcWdZaGw3dE5jNFgzWkNhVmVJYksyNWFaWUlTYVEzd3VVMjA5U0FPdDJzY3AxMk8yeklrMEhCY01hQXNWLUM0cGdVRDhBRi1DWF9MRFNOUWNMclNpV0JPblVJWTU0TVVwVnJCOEUtN1JvTThQVzZodmlCWG9JWTJzS1hHNlF1eEZyTEdNdEpvUUJuNTBDcEhVXzlIOFlOcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Thu, 21 Aug 2025 07:00:00 GMT",Times of India,Kotak Bank,Kotak Mahindra Bank,Private Banks,"US citizen residing in Mumbai cheated of 2.7cr, sr bank mngr to be booked - Times of India US citizen residing in Mumbai cheated of 2.7cr, sr bank mngr to be booked  Times of India",-0.765,0.0,0.833,0.167,negative,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank Hits Day High with Strong 3.02% Intraday Surge - Markets Mojo,Kotak Mahindra Bank Hits Day High with Strong 3.02% Intraday Surge  Markets Mojo,https://news.google.com/rss/articles/CBMivwFBVV95cUxNQnYwei1ONUVxdkNfOEtwTEcyRFRWREJobzkxTzRkTEJpSFFEb0NseUN2MlA3RW56b0IxdXB5UEl0eHpwaDM4SWY2UkdpVF83XzA0QlJ3RXlsQjRQcnZLSUJKZ1VLdURuYURSRWdrYU9sMXFtcExOczlFaXZ3c3U3dm5pNzNULUZROE0wX01jUDB2NnVwQjAyMW9OV2JkcmlmOXdQUV9aZkxUQ3dlV1I2TE53enpxdjdfalMtb0l3Yw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 01 Oct 2025 07:00:00 GMT",Markets Mojo,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank Hits Day High with Strong 3.02% Intraday Surge - Markets Mojo Kotak Mahindra Bank Hits Day High with Strong 3.02% Intraday Surge  Markets Mojo,0.765,0.209,0.791,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Bank’s PAT down 3% in Q2 - financialexpress.com,Kotak Bank’s PAT down 3% in Q2  financialexpress.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxQcF9KbHhKajFVTG5tS1VzSThPd21tTWFXU2s4T2xTM3lCUGEzM0RucVpSQzZpTFVpVFcxeFlzSk1MeTZUUWhMczIxSXVBaUNSTHNHUUd4eDkyUlZlemtnV2xqMFBKa2JqT0I4TlFkc29uV2xVX2NCX2Nuc0lVT2FXRGExN0tSVUJJamNBVGRmUlIzbEQxbEFldmFXNNIBogFBVV95cUxQdG52R3RYaDJIcjJGajBJWENCejZGUTcwTDNqdFFsbXN6MTBCenFOLTZ1SFlyc3BBeFZKeTVudTZhdFNJZnRDS3FfYzlDbm5MN3N5VXBsY25pTjUtbzZtZnVDTUZNUGFGSTNJSnJJZVdtYzFsQmk3eW96OGlXQUx6VlBHLWNzUkZUbW5SU1REOUpnT1VmSnEyWjFGYjRNT29yZ2c?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 25 Oct 2025 07:00:00 GMT",financialexpress.com,Kotak Bank,Kotak Mahindra Bank,Private Banks,Kotak Bank’s PAT down 3% in Q2 - financialexpress.com Kotak Bank’s PAT down 3% in Q2  financialexpress.com,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
"Major bank downtime alert: SBI, HDFC Bank & Kotak Mahindra Bank to have scheduled maintenance on September - The Economic Times","Major bank downtime alert: SBI, HDFC Bank & Kotak Mahindra Bank to have scheduled maintenance on September  The Economic Times",https://news.google.com/rss/articles/CBMirwJBVV95cUxNWkQxdk5ZdzQtTDFXaUhrTEZZc252Z0lLTHJDWk81S0ktbHpKNnRhNklCcWJGbG1EQmstR1c1aUxuZWdMenZEVUJGVDRmeFp3TnVFV0V4RjVGeVkwOFluTW5qR1kzbnp4VG1GR0FGMXBlM3lfaGI1eG50ek5taTg0ZlpFVEJWeV9UdExCQzJQN2VvMDh3NmVSSmlXWF9lVi1sak9vODN5ZTJfSzJZUnBpZVdZOGU0UWNGeTJNTFNRblQ5QlZHWFFVd213aDktM3ZhUTBqOXV2c0h6SWVoN2Fsb01KTkNHUE1keFVnVlRLak9sMUhpaHdJeU9ta2xaQmlPcTcyemZaSW1rU09ydVVfWUJJVFZoQkc4TzE4QjNOSmJsNUZPN21VNkpUVVpIdkHSAbQCQVVfeXFMTlNiMFVyM1FXOUxhamotNS1WRm9fRU40N3czSVlKNkhJalZ1U1ZWYi01RHA5SFZtcGowbmVTM0FTaTdlN1dSd1NQZTJZSnJhQlNsMkhERkZrWGlaLXVWclNTYjJpemJDUFBhcTdsMElxWWhpZ0VEb2ZaV3ZsVW11dFU5V1dhQk00VnpUSnhUT3puWFZicU1ockEwR2wtSjgtODZnRUd4Q25MdGNZYWlQU09Zdll0bDh4R3ZsWXIzckxndjc0cEVHaC16dnJGb0o0bnY0R3ZFc2M0Z18yM1V5RGI0SVJNcG9XNTRYVkpHTVBoOHY0ejRrckMzcmlmQmdkWTJIQVFIYzJCelN0RUw3M0ZuM1JKTGZTVW5sUWRiUGI4N3huOUxXZHdrZjE4LUhNUEVLd0s?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 20 Sep 2025 07:00:00 GMT",The Economic Times,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Major bank downtime alert: SBI, HDFC Bank & Kotak Mahindra Bank to have scheduled maintenance on September - The Economic Times Major bank downtime alert: SBI, HDFC Bank & Kotak Mahindra Bank to have scheduled maintenance on September  The Economic Times",0.603,0.112,0.888,0.0,positive,GNews,2025-12-09 13:45:54
"Sumitomo Mitsui likely to offload 1.65% Kotak Bank stake via block deals for ₹6,000 crore: Report - Upstox","Sumitomo Mitsui likely to offload 1.65% Kotak Bank stake via block deals for ₹6,000 crore: Report  Upstox",https://news.google.com/rss/articles/CBMi8wFBVV95cUxOaWZCM1JXajJENWZUVHZTaUpvR1dmSXp1a2RVQ3I0dTdsNTN0TXhvZFFGcTJIOHByR3hGS3dnc3dwUHVxMTZWUENHa3M4Qmh3UUVFclM0WGxNRUtKS0U2R1R5Zm01NnJzdWFHenRSMkFHSlhlel9PNFlUZEVkUmVSVWFvZHE3VTBzZi1nRmRiTFE3ZmdGVW96YUwwejRwZUpUdWJuZUpnalFILVVwa2puOVI3dXhVT1ZOWFRqVVZlcDFkaFR4dWRZNGdabFlmdUlfQWVhZFBjQnMwQmZrNHhmN3hYQ3E1N2oxVVdoYThJTUYwQVk?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Tue, 09 Sep 2025 07:00:00 GMT",Upstox,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Sumitomo Mitsui likely to offload 1.65% Kotak Bank stake via block deals for ₹6,000 crore: Report - Upstox Sumitomo Mitsui likely to offload 1.65% Kotak Bank stake via block deals for ₹6,000 crore: Report  Upstox",-0.7003,0.0,0.851,0.149,negative,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Q2 results: Net profit declines 3% to ₹3,253 crore, provisions jump by 43%, NII rises 4% - Upstox","Kotak Mahindra Bank Q2 results: Net profit declines 3% to ₹3,253 crore, provisions jump by 43%, NII rises 4%  Upstox",https://news.google.com/rss/articles/CBMi9AFBVV95cUxNZGk4WnYyRUlpdGg1VWF4dG1rSEMtUm9RMWxzMG1fUGxMbUtiRU9EOGJkVzlMSEdtbXpFMmdXNGpiWDRuVlJEaXhYR1lCaUNNcUVvSklmU201SVh1N05Ycm9jZ0J3RHUtSGJLd3IxWGhhWHAzbkprZGt1RFJCMjUwYnltYTZjN21ucmozZmRERWZtWlZ6YnRGdVI0b1lXXzNtNUdwVDN2YmpmUUZrbWZEMC1aYlQ2RXdWS0JzM2N1b1J1R0RpaF81YzYtYm5kakJHWkZla24wbmd1N3lsYmxtUVpyQzk5bHBRcTFnd0phX1ctSkFq?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sun, 26 Oct 2025 07:00:00 GMT",Upstox,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Q2 results: Net profit declines 3% to ₹3,253 crore, provisions jump by 43%, NII rises 4% - Upstox Kotak Mahindra Bank Q2 results: Net profit declines 3% to ₹3,253 crore, provisions jump by 43%, NII rises 4%  Upstox",0.7003,0.129,0.871,0.0,positive,GNews,2025-12-09 13:45:54
Stock Split: Here's how Kotak Mahindra Bank has rewarded its shareholders in the past - CNBC TV18,Stock Split: Here's how Kotak Mahindra Bank has rewarded its shareholders in the past  CNBC TV18,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQdFJpbzF6czdRaGtxVzJXWG5uSU9zRUU2WnhXcEtwYXdtdXNETHZMWEQtbk51aHQtZ0JiTUhDcjFJOVNqZW8yUmFNUTBkV09FbnlHd3lnaU1oaHFMY1hNMm83T3pxNW8zSFRkYU5PWWpwdGdHc1ZKN2d1YkszMmdOS085Vkc0SjdTcUpDa180RmEzaUFOZnYyOUlCQnFNak9pR0VjcnFjWHRoQWtBWk1QUU90eWVTMjloYXZFcWhBaktJN0ItQXJwYU51VVd6MFloVVZRNXJvVExhUdIB3wFBVV95cUxQVWhEOGdOOGZjamx6OWlwNDRIRDdmdGZla3NxZ2xGR2ptMWRIazBmSHA1VUoyaklUNGdVMFZjSWJFZlZfOFJ3RVVOUFJKX0stdEpSRTBfRTlUZ0k4YlVWQ1d3c2Q3QWphZ1Nrd2dVNnFvb1JWa25welNQbHVrTGN1XzdrRVRPbVFJcnpWMENKZUdqcnhEOFRBbnV4a0owNGZ6ZW53c3FFOFV5cWVpa1RVb04zTWFqTlRXTDlqRWdQeFMybEdRQXhzTlVDMDk4ZnQwUFFtWnpjaGJQREFadXdB?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 17 Nov 2025 08:00:00 GMT",CNBC TV18,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Stock Split: Here's how Kotak Mahindra Bank has rewarded its shareholders in the past - CNBC TV18 Stock Split: Here's how Kotak Mahindra Bank has rewarded its shareholders in the past  CNBC TV18,0.7506,0.171,0.829,0.0,positive,GNews,2025-12-09 13:45:54
